extract_timestamp|origin|destination|depart_date|best_price
2023-12-14 16:47:23.123456|JKTC|SUB|2023-12-14|593500.0
2023-12-15 10:34:26.123456|JKTC|SUB|2023-12-15|672800.0
2023-12-15 21:30:37.123456|JKTC|SUB|2023-12-15|677800.0
2023-12-15 10:41:26.123456|JKTC|SUB|2023-12-15|662800.0
2023-12-15 19:09:54.123456|JKTC|SUB|2023-12-15|677800.0
2023-12-16 18:49:48.123456|JKTC|SUB|2023-12-16|696000.0
2023-12-16 19:28:55.123456|JKTC|SUB|2023-12-16|686000.0
2023-12-16 20:22:13.123456|JKTC|SUB|2023-12-16|686000.0
2023-12-16 20:23:42.123456|JKTC|SUB|2023-12-16|686000.0
2023-12-17 12:40:22.123456|JKTC|SUB|2023-12-17|735500.0
2023-12-17 15:19:45.123456|JKTC|SUB|2023-12-17|725500.0
2023-12-17 11:52:04.123456|JKTC|SUB|2023-12-17|720500.0
2023-12-17 17:10:53.123456|JKTC|SUB|2023-12-17|735500.0
2023-12-18 12:07:13.123456|JKTC|SUB|2023-12-18|633400.0
2023-12-18 19:46:13.123456|JKTC|SUB|2023-12-18|643400.0
2023-12-18 12:07:45.123456|JKTC|SUB|2023-12-18|628400.0
2023-12-19 11:07:06.123456|JKTC|SUB|2023-12-19|707400.0
2023-12-19 19:43:37.123456|JKTC|SUB|2023-12-19|717400.0
2023-12-19 11:38:43.123456|JKTC|SUB|2023-12-19|707400.0
2023-12-19 21:38:24.123456|JKTC|SUB|2023-12-19|717400.0
2023-12-20 09:26:45.123456|JKTC|SUB|2023-12-20|711600.0
2023-12-20 13:09:44.123456|JKTC|SUB|2023-12-20|701600.0
2023-12-20 13:03:57.123456|JKTC|SUB|2023-12-20|696600.0
2023-12-20 10:03:45.123456|JKTC|SUB|2023-12-20|711600.0
2023-12-21 20:45:13.123456|JKTC|SUB|2023-12-21|730700.0
2023-12-21 14:10:46.123456|JKTC|SUB|2023-12-21|745700.0
2023-12-21 14:27:20.123456|JKTC|SUB|2023-12-21|740700.0
2023-12-21 09:53:07.123456|JKTC|SUB|2023-12-21|740700.0
2023-12-22 08:19:18.123456|JKTC|SUB|2023-12-22|856000.0
2023-12-22 12:29:18.123456|JKTC|SUB|2023-12-22|851000.0
2023-12-22 15:04:12.123456|JKTC|SUB|2023-12-22|851000.0
2023-12-23 09:26:24.123456|JKTC|SUB|2023-12-23|905800.0
2023-12-23 15:41:11.123456|JKTC|SUB|2023-12-23|900800.0
2023-12-23 16:05:54.123456|JKTC|SUB|2023-12-23|910800.0
2023-12-24 18:00:17.123456|JKTC|SUB|2023-12-24|972300.0
2023-12-24 14:13:33.123456|JKTC|SUB|2023-12-24|977300.0
2023-12-24 21:29:30.123456|JKTC|SUB|2023-12-24|977300.0
2023-12-25 17:05:49.123456|JKTC|SUB|2023-12-25|852200.0
2023-12-25 19:19:15.123456|JKTC|SUB|2023-12-25|842200.0
2023-12-25 14:34:37.123456|JKTC|SUB|2023-12-25|852200.0
2023-12-26 16:23:41.123456|JKTC|SUB|2023-12-26|865800.0
2023-12-26 14:36:01.123456|JKTC|SUB|2023-12-26|870800.0
2023-12-27 17:54:55.123456|JKTC|SUB|2023-12-27|838100.0
2023-12-27 15:11:32.123456|JKTC|SUB|2023-12-27|838100.0
2023-12-28 09:47:50.123456|JKTC|SUB|2023-12-28|896600.0
2023-12-28 12:03:50.123456|JKTC|SUB|2023-12-28|891600.0
2023-12-28 19:20:06.123456|JKTC|SUB|2023-12-28|881600.0
2023-12-28 11:00:45.123456|JKTC|SUB|2023-12-28|896600.0
2023-12-29 16:57:45.123456|JKTC|SUB|2023-12-29|945100.0
2023-12-29 18:42:23.123456|JKTC|SUB|2023-12-29|945100.0
2023-12-29 20:53:51.123456|JKTC|SUB|2023-12-29|950100.0
2023-12-29 19:55:04.123456|JKTC|SUB|2023-12-29|950100.0
2023-12-30 18:06:56.123456|JKTC|SUB|2023-12-30|891200.0
2023-12-30 18:28:24.123456|JKTC|SUB|2023-12-30|901200.0
2023-12-31 09:20:31.123456|JKTC|SUB|2023-12-31|949900.0
2023-12-31 21:17:34.123456|JKTC|SUB|2023-12-31|949900.0
2023-12-31 11:44:18.123456|JKTC|SUB|2023-12-31|959900.0
2024-01-01 21:25:56.123456|JKTC|SUB|2024-01-01|795200.0
2024-01-01 08:09:04.123456|JKTC|SUB|2024-01-01|790200.0
2024-01-01 16:16:16.123456|JKTC|SUB|2024-01-01|790200.0
2024-01-02 12:13:33.123456|JKTC|SUB|2024-01-02|740900.0
2024-01-02 08:07:12.123456|JKTC|SUB|2024-01-02|740900.0
2024-01-02 21:33:08.123456|JKTC|SUB|2024-01-02|735900.0
2024-01-02 10:00:29.123456|JKTC|SUB|2024-01-02|730900.0
2024-01-03 15:22:19.123456|JKTC|SUB|2024-01-03|752000.0
2024-01-03 08:57:19.123456|JKTC|SUB|2024-01-03|747000.0
2024-01-03 09:20:05.123456|JKTC|SUB|2024-01-03|752000.0
2024-01-04 17:07:55.123456|JKTC|SUB|2024-01-04|740900.0
2024-01-04 20:28:41.123456|JKTC|SUB|2024-01-04|755900.0
2024-01-04 20:36:47.123456|JKTC|SUB|2024-01-04|740900.0
2024-01-05 21:21:41.123456|JKTC|SUB|2024-01-05|744500.0
2024-01-05 19:26:24.123456|JKTC|SUB|2024-01-05|754500.0
2024-01-06 09:36:25.123456|JKTC|SUB|2024-01-06|780200.0
2024-01-06 15:44:15.123456|JKTC|SUB|2024-01-06|780200.0
2024-01-06 13:48:34.123456|JKTC|SUB|2024-01-06|770200.0
2024-01-06 09:47:42.123456|JKTC|SUB|2024-01-06|770200.0
2024-01-07 15:49:44.123456|JKTC|SUB|2024-01-07|732200.0
2024-01-07 10:35:07.123456|JKTC|SUB|2024-01-07|747200.0
2024-01-08 21:11:32.123456|JKTC|SUB|2024-01-08|608700.0
2024-01-08 20:33:04.123456|JKTC|SUB|2024-01-08|618700.0
2024-01-08 17:49:21.123456|JKTC|SUB|2024-01-08|603700.0
2024-01-08 15:22:30.123456|JKTC|SUB|2024-01-08|613700.0
2024-01-09 20:15:44.123456|JKTC|SUB|2024-01-09|621900.0
2024-01-09 08:42:01.123456|JKTC|SUB|2024-01-09|611900.0
2024-01-10 21:39:54.123456|JKTC|SUB|2024-01-10|608000.0
2024-01-10 11:53:09.123456|JKTC|SUB|2024-01-10|608000.0
2024-01-10 16:44:57.123456|JKTC|SUB|2024-01-10|613000.0
2024-01-10 12:38:55.123456|JKTC|SUB|2024-01-10|613000.0
2024-01-11 16:52:06.123456|JKTC|SUB|2024-01-11|562200.0
2024-01-11 10:22:39.123456|JKTC|SUB|2024-01-11|567200.0
2024-01-11 21:53:37.123456|JKTC|SUB|2024-01-11|567200.0
2024-01-11 12:23:40.123456|JKTC|SUB|2024-01-11|572200.0
2024-01-12 21:28:24.123456|JKTC|SUB|2024-01-12|702700.0
2024-01-12 11:22:25.123456|JKTC|SUB|2024-01-12|707700.0
2024-01-13 09:54:00.123456|JKTC|SUB|2024-01-13|702900.0
2024-01-13 15:42:06.123456|JKTC|SUB|2024-01-13|687900.0
2024-01-13 16:39:34.123456|JKTC|SUB|2024-01-13|692900.0
2024-01-13 16:27:02.123456|JKTC|SUB|2024-01-13|692900.0
2024-01-14 08:23:18.123456|JKTC|SUB|2024-01-14|683100.0
2024-01-14 11:05:35.123456|JKTC|SUB|2024-01-14|693100.0
2024-01-14 18:08:14.123456|JKTC|SUB|2024-01-14|688100.0
2024-01-14 08:57:06.123456|JKTC|SUB|2024-01-14|683100.0
2024-01-15 18:01:00.123456|JKTC|SUB|2024-01-15|649500.0
2024-01-15 15:24:17.123456|JKTC|SUB|2024-01-15|649500.0
2024-01-15 11:57:28.123456|JKTC|SUB|2024-01-15|639500.0
2024-01-16 17:29:10.123456|JKTC|SUB|2024-01-16|671700.0
2024-01-16 09:56:14.123456|JKTC|SUB|2024-01-16|666700.0
2024-01-16 14:49:53.123456|JKTC|SUB|2024-01-16|676700.0
2024-01-16 14:14:40.123456|JKTC|SUB|2024-01-16|661700.0
2024-01-17 19:39:47.123456|JKTC|SUB|2024-01-17|660100.0
2024-01-17 14:41:29.123456|JKTC|SUB|2024-01-17|675100.0
2024-01-18 20:14:06.123456|JKTC|SUB|2024-01-18|627500.0
2024-01-18 16:14:21.123456|JKTC|SUB|2024-01-18|622500.0
2024-01-19 11:33:00.123456|JKTC|SUB|2024-01-19|741100.0
2024-01-19 21:30:16.123456|JKTC|SUB|2024-01-19|731100.0
2024-01-19 10:15:08.123456|JKTC|SUB|2024-01-19|731100.0
2024-01-20 13:58:21.123456|JKTC|SUB|2024-01-20|743700.0
2024-01-20 10:20:03.123456|JKTC|SUB|2024-01-20|748700.0
2024-01-21 20:55:27.123456|JKTC|SUB|2024-01-21|717100.0
2024-01-21 09:21:33.123456|JKTC|SUB|2024-01-21|732100.0
2024-01-22 17:40:07.123456|JKTC|SUB|2024-01-22|707900.0
2024-01-22 15:07:12.123456|JKTC|SUB|2024-01-22|707900.0
2024-01-22 19:14:35.123456|JKTC|SUB|2024-01-22|707900.0
2024-01-23 15:48:48.123456|JKTC|SUB|2024-01-23|692000.0
2024-01-23 10:47:49.123456|JKTC|SUB|2024-01-23|687000.0
2024-01-23 13:13:09.123456|JKTC|SUB|2024-01-23|692000.0
2024-01-23 20:44:33.123456|JKTC|SUB|2024-01-23|692000.0
2024-01-24 12:56:39.123456|JKTC|SUB|2024-01-24|654400.0
2024-01-24 21:42:48.123456|JKTC|SUB|2024-01-24|649400.0
2024-01-25 10:30:10.123456|JKTC|SUB|2024-01-25|722100.0
2024-01-25 11:16:55.123456|JKTC|SUB|2024-01-25|717100.0
2024-01-26 15:43:13.123456|JKTC|SUB|2024-01-26|678000.0
2024-01-26 19:58:14.123456|JKTC|SUB|2024-01-26|683000.0
2024-01-26 13:51:04.123456|JKTC|SUB|2024-01-26|683000.0
2024-01-27 19:07:48.123456|JKTC|SUB|2024-01-27|822800.0
2024-01-27 09:23:34.123456|JKTC|SUB|2024-01-27|817800.0
2024-01-27 13:57:11.123456|JKTC|SUB|2024-01-27|832800.0
2024-01-28 15:32:42.123456|JKTC|SUB|2024-01-28|786000.0
2024-01-28 19:09:03.123456|JKTC|SUB|2024-01-28|781000.0
2024-01-28 20:05:03.123456|JKTC|SUB|2024-01-28|781000.0
2024-01-29 21:45:53.123456|JKTC|SUB|2024-01-29|657500.0
2024-01-29 10:40:29.123456|JKTC|SUB|2024-01-29|667500.0
2024-01-29 14:40:46.123456|JKTC|SUB|2024-01-29|662500.0
2024-01-29 14:20:26.123456|JKTC|SUB|2024-01-29|662500.0
2024-01-30 14:36:10.123456|JKTC|SUB|2024-01-30|623000.0
2024-01-30 19:18:23.123456|JKTC|SUB|2024-01-30|618000.0
2024-01-30 17:48:42.123456|JKTC|SUB|2024-01-30|633000.0
2024-01-30 10:14:11.123456|JKTC|SUB|2024-01-30|618000.0
2024-01-31 21:06:37.123456|JKTC|SUB|2024-01-31|656400.0
2024-01-31 12:16:44.123456|JKTC|SUB|2024-01-31|646400.0
2024-01-31 14:07:07.123456|JKTC|SUB|2024-01-31|656400.0
2024-02-01 08:30:24.123456|JKTC|SUB|2024-02-01|670800.0
2024-02-01 18:30:12.123456|JKTC|SUB|2024-02-01|675800.0
2024-02-01 19:36:32.123456|JKTC|SUB|2024-02-01|660800.0
2024-02-01 18:16:56.123456|JKTC|SUB|2024-02-01|675800.0
2024-02-02 10:58:07.123456|JKTC|SUB|2024-02-02|755500.0
2024-02-02 14:14:42.123456|JKTC|SUB|2024-02-02|760500.0
2024-02-02 16:18:04.123456|JKTC|SUB|2024-02-02|760500.0
2024-02-03 17:36:30.123456|JKTC|SUB|2024-02-03|800800.0
2024-02-03 14:34:45.123456|JKTC|SUB|2024-02-03|800800.0
2024-02-03 12:43:15.123456|JKTC|SUB|2024-02-03|815800.0
2024-02-03 15:08:12.123456|JKTC|SUB|2024-02-03|815800.0
2024-02-04 14:42:14.123456|JKTC|SUB|2024-02-04|770900.0
2024-02-04 11:38:31.123456|JKTC|SUB|2024-02-04|765900.0
2024-02-04 15:09:37.123456|JKTC|SUB|2024-02-04|775900.0
2024-02-04 17:12:11.123456|JKTC|SUB|2024-02-04|770900.0
2024-02-05 13:51:48.123456|JKTC|SUB|2024-02-05|652300.0
2024-02-05 19:09:18.123456|JKTC|SUB|2024-02-05|652300.0
2024-02-06 12:33:51.123456|JKTC|SUB|2024-02-06|666000.0
2024-02-06 18:37:55.123456|JKTC|SUB|2024-02-06|676000.0
2024-02-06 17:29:29.123456|JKTC|SUB|2024-02-06|671000.0
2024-02-06 08:45:36.123456|JKTC|SUB|2024-02-06|676000.0
2024-02-07 11:28:36.123456|JKTC|SUB|2024-02-07|668000.0
2024-02-07 08:21:55.123456|JKTC|SUB|2024-02-07|678000.0
2024-02-08 21:54:26.123456|JKTC|SUB|2024-02-08|638900.0
2024-02-08 19:42:58.123456|JKTC|SUB|2024-02-08|648900.0
2024-02-09 17:00:41.123456|JKTC|SUB|2024-02-09|684500.0
2024-02-09 13:55:30.123456|JKTC|SUB|2024-02-09|689500.0
2024-02-10 19:07:35.123456|JKTC|SUB|2024-02-10|763500.0
2024-02-10 09:53:53.123456|JKTC|SUB|2024-02-10|763500.0
2024-02-10 17:20:20.123456|JKTC|SUB|2024-02-10|758500.0
2024-02-10 16:10:40.123456|JKTC|SUB|2024-02-10|768500.0
2024-02-11 21:50:51.123456|JKTC|SUB|2024-02-11|743500.0
2024-02-11 16:52:44.123456|JKTC|SUB|2024-02-11|733500.0
2024-02-11 08:25:40.123456|JKTC|SUB|2024-02-11|733500.0
2024-02-12 08:04:34.123456|JKTC|SUB|2024-02-12|668000.0
2024-02-12 19:16:14.123456|JKTC|SUB|2024-02-12|658000.0
2024-02-12 21:00:11.123456|JKTC|SUB|2024-02-12|658000.0
2024-02-12 14:50:06.123456|JKTC|SUB|2024-02-12|658000.0
2024-02-13 12:41:40.123456|JKTC|SUB|2024-02-13|668900.0
2024-02-13 11:22:02.123456|JKTC|SUB|2024-02-13|653900.0
2024-02-13 11:07:51.123456|JKTC|SUB|2024-02-13|663900.0
2024-02-14 13:27:41.123456|JKTC|SUB|2024-02-14|651100.0
2024-02-14 12:03:51.123456|JKTC|SUB|2024-02-14|641100.0
2024-02-14 17:16:09.123456|JKTC|SUB|2024-02-14|636100.0
2024-02-15 14:08:09.123456|JKTC|SUB|2024-02-15|722500.0
2024-02-15 20:32:06.123456|JKTC|SUB|2024-02-15|717500.0
2024-02-16 09:52:20.123456|JKTC|SUB|2024-02-16|772000.0
2024-02-16 11:37:08.123456|JKTC|SUB|2024-02-16|782000.0
2024-02-16 12:01:07.123456|JKTC|SUB|2024-02-16|772000.0
2024-02-17 19:54:28.123456|JKTC|SUB|2024-02-17|711200.0
2024-02-17 21:40:49.123456|JKTC|SUB|2024-02-17|726200.0
2024-02-17 09:03:36.123456|JKTC|SUB|2024-02-17|721200.0
2024-02-18 12:29:28.123456|JKTC|SUB|2024-02-18|746900.0
2024-02-18 12:03:00.123456|JKTC|SUB|2024-02-18|756900.0
2024-02-18 19:41:04.123456|JKTC|SUB|2024-02-18|746900.0
2024-02-19 14:13:12.123456|JKTC|SUB|2024-02-19|675300.0
2024-02-19 20:52:23.123456|JKTC|SUB|2024-02-19|665300.0
2024-02-19 11:30:56.123456|JKTC|SUB|2024-02-19|680300.0
2024-02-19 11:43:06.123456|JKTC|SUB|2024-02-19|680300.0
2024-02-20 17:28:38.123456|JKTC|SUB|2024-02-20|688200.0
2024-02-20 16:41:41.123456|JKTC|SUB|2024-02-20|688200.0
2024-02-21 12:39:26.123456|JKTC|SUB|2024-02-21|715700.0
2024-02-21 21:49:15.123456|JKTC|SUB|2024-02-21|720700.0
2024-02-22 16:20:25.123456|JKTC|SUB|2024-02-22|797500.0
2024-02-22 20:48:53.123456|JKTC|SUB|2024-02-22|792500.0
2024-02-23 20:04:18.123456|JKTC|SUB|2024-02-23|835300.0
2024-02-23 16:45:45.123456|JKTC|SUB|2024-02-23|830300.0
2024-02-24 17:40:26.123456|JKTC|SUB|2024-02-24|827000.0
2024-02-24 08:16:52.123456|JKTC|SUB|2024-02-24|812000.0
2024-02-25 20:25:24.123456|JKTC|SUB|2024-02-25|815400.0
2024-02-25 12:40:29.123456|JKTC|SUB|2024-02-25|805400.0
2024-02-25 14:47:48.123456|JKTC|SUB|2024-02-25|810400.0
2024-02-25 09:58:19.123456|JKTC|SUB|2024-02-25|800400.0
2024-02-26 20:11:34.123456|JKTC|SUB|2024-02-26|749200.0
2024-02-26 19:09:26.123456|JKTC|SUB|2024-02-26|749200.0
2024-02-26 15:32:36.123456|JKTC|SUB|2024-02-26|744200.0
2024-02-27 11:09:29.123456|JKTC|SUB|2024-02-27|726500.0
2024-02-27 19:26:21.123456|JKTC|SUB|2024-02-27|721500.0
2024-02-27 17:55:16.123456|JKTC|SUB|2024-02-27|721500.0
2024-02-27 18:23:05.123456|JKTC|SUB|2024-02-27|736500.0
2024-02-28 10:31:14.123456|JKTC|SUB|2024-02-28|738400.0
2024-02-28 15:21:13.123456|JKTC|SUB|2024-02-28|748400.0
2024-02-29 17:27:43.123456|JKTC|SUB|2024-02-29|677400.0
2024-02-29 14:55:44.123456|JKTC|SUB|2024-02-29|692400.0
2024-03-01 08:46:25.123456|JKTC|SUB|2024-03-01|768600.0
2024-03-01 21:12:47.123456|JKTC|SUB|2024-03-01|773600.0
2024-03-01 19:25:30.123456|JKTC|SUB|2024-03-01|778600.0
2024-03-02 16:57:33.123456|JKTC|SUB|2024-03-02|832600.0
2024-03-02 08:24:52.123456|JKTC|SUB|2024-03-02|847600.0
2024-03-02 15:51:30.123456|JKTC|SUB|2024-03-02|847600.0
2024-03-03 09:48:29.123456|JKTC|SUB|2024-03-03|775400.0
2024-03-03 18:54:33.123456|JKTC|SUB|2024-03-03|765400.0
2024-03-03 14:31:26.123456|JKTC|SUB|2024-03-03|770400.0
2024-03-04 19:12:26.123456|JKTC|SUB|2024-03-04|691600.0
2024-03-04 10:11:09.123456|JKTC|SUB|2024-03-04|691600.0
2024-03-05 17:06:55.123456|JKTC|SUB|2024-03-05|757100.0
2024-03-05 16:48:39.123456|JKTC|SUB|2024-03-05|742100.0
2024-03-05 14:58:26.123456|JKTC|SUB|2024-03-05|742100.0
2024-03-06 18:01:50.123456|JKTC|SUB|2024-03-06|690600.0
2024-03-06 08:51:58.123456|JKTC|SUB|2024-03-06|705600.0
2024-03-06 18:33:01.123456|JKTC|SUB|2024-03-06|705600.0
2024-03-06 10:25:33.123456|JKTC|SUB|2024-03-06|700600.0
2024-03-07 21:22:38.123456|JKTC|SUB|2024-03-07|716200.0
2024-03-07 08:53:26.123456|JKTC|SUB|2024-03-07|711200.0
2024-03-08 12:49:43.123456|JKTC|SUB|2024-03-08|758100.0
2024-03-08 16:14:16.123456|JKTC|SUB|2024-03-08|753100.0
2024-03-09 17:42:09.123456|JKTC|SUB|2024-03-09|764400.0
2024-03-09 21:54:48.123456|JKTC|SUB|2024-03-09|764400.0
2024-03-09 09:12:26.123456|JKTC|SUB|2024-03-09|774400.0
2024-03-10 21:50:53.123456|JKTC|SUB|2024-03-10|730400.0
2024-03-10 09:34:19.123456|JKTC|SUB|2024-03-10|735400.0
2024-03-11 12:50:07.123456|JKTC|SUB|2024-03-11|670300.0
2024-03-11 14:34:25.123456|JKTC|SUB|2024-03-11|670300.0
2024-03-11 18:25:20.123456|JKTC|SUB|2024-03-11|660300.0
2024-03-12 11:15:24.123456|JKTC|SUB|2024-03-12|622300.0
2024-03-12 08:29:21.123456|JKTC|SUB|2024-03-12|627300.0
2024-03-12 14:47:08.123456|JKTC|SUB|2024-03-12|632300.0
2024-03-12 12:47:25.123456|JKTC|SUB|2024-03-12|627300.0
2024-03-13 21:43:03.123456|JKTC|SUB|2024-03-13|649200.0
2024-03-13 15:31:32.123456|JKTC|SUB|2024-03-13|649200.0
2024-03-14 11:44:18.123456|JKTC|SUB|2024-03-14|712700.0
2024-03-14 14:25:41.123456|JKTC|SUB|2024-03-14|717700.0
2024-03-14 19:04:30.123456|JKTC|SUB|2024-03-14|702700.0
2024-03-15 13:13:31.123456|JKTC|SUB|2024-03-15|779300.0
2024-03-15 19:03:40.123456|JKTC|SUB|2024-03-15|764300.0
2024-03-15 18:31:26.123456|JKTC|SUB|2024-03-15|764300.0
2024-03-16 19:42:34.123456|JKTC|SUB|2024-03-16|756600.0
2024-03-16 10:26:52.123456|JKTC|SUB|2024-03-16|766600.0
2024-03-16 16:15:46.123456|JKTC|SUB|2024-03-16|751600.0
2024-03-16 10:04:26.123456|JKTC|SUB|2024-03-16|756600.0
2024-03-17 21:24:34.123456|JKTC|SUB|2024-03-17|839700.0
2024-03-17 16:55:28.123456|JKTC|SUB|2024-03-17|849700.0
2024-03-17 14:18:03.123456|JKTC|SUB|2024-03-17|854700.0
2024-03-18 18:45:06.123456|JKTC|SUB|2024-03-18|662900.0
2024-03-18 17:22:39.123456|JKTC|SUB|2024-03-18|677900.0
2024-03-18 10:29:56.123456|JKTC|SUB|2024-03-18|672900.0
2024-03-19 13:52:02.123456|JKTC|SUB|2024-03-19|704200.0
2024-03-19 13:29:41.123456|JKTC|SUB|2024-03-19|709200.0
2024-03-19 19:43:19.123456|JKTC|SUB|2024-03-19|714200.0
2024-03-20 21:17:18.123456|JKTC|SUB|2024-03-20|718700.0
2024-03-20 21:36:26.123456|JKTC|SUB|2024-03-20|733700.0
2024-03-21 15:04:03.123456|JKTC|SUB|2024-03-21|712500.0
2024-03-21 11:52:18.123456|JKTC|SUB|2024-03-21|727500.0
2024-03-21 21:10:06.123456|JKTC|SUB|2024-03-21|712500.0
2024-03-22 13:46:24.123456|JKTC|SUB|2024-03-22|848800.0
2024-03-22 12:18:58.123456|JKTC|SUB|2024-03-22|863800.0
2024-03-23 16:05:17.123456|JKTC|SUB|2024-03-23|817200.0
2024-03-23 11:46:15.123456|JKTC|SUB|2024-03-23|812200.0
2024-03-23 14:19:26.123456|JKTC|SUB|2024-03-23|822200.0
2024-03-23 11:19:02.123456|JKTC|SUB|2024-03-23|822200.0
2024-03-24 15:41:06.123456|JKTC|SUB|2024-03-24|800500.0
2024-03-24 13:38:52.123456|JKTC|SUB|2024-03-24|785500.0
2024-03-24 16:56:45.123456|JKTC|SUB|2024-03-24|790500.0
2024-03-25 20:08:37.123456|JKTC|SUB|2024-03-25|738400.0
2024-03-25 19:23:44.123456|JKTC|SUB|2024-03-25|738400.0
2024-03-26 21:57:49.123456|JKTC|SUB|2024-03-26|732500.0
2024-03-26 14:25:21.123456|JKTC|SUB|2024-03-26|732500.0
2024-03-26 19:04:57.123456|JKTC|SUB|2024-03-26|727500.0
2024-03-27 08:42:11.123456|JKTC|SUB|2024-03-27|687300.0
2024-03-27 12:44:47.123456|JKTC|SUB|2024-03-27|677300.0
2024-03-27 20:18:52.123456|JKTC|SUB|2024-03-27|682300.0
2024-03-27 21:31:45.123456|JKTC|SUB|2024-03-27|687300.0
2024-03-28 19:09:13.123456|JKTC|SUB|2024-03-28|716700.0
2024-03-28 09:43:39.123456|JKTC|SUB|2024-03-28|731700.0
2024-03-28 16:28:54.123456|JKTC|SUB|2024-03-28|726700.0
2024-03-28 09:10:38.123456|JKTC|SUB|2024-03-28|731700.0
2024-03-29 11:02:39.123456|JKTC|SUB|2024-03-29|803500.0
2024-03-29 10:10:28.123456|JKTC|SUB|2024-03-29|803500.0
2024-03-29 14:48:43.123456|JKTC|SUB|2024-03-29|813500.0
2024-03-30 17:54:07.123456|JKTC|SUB|2024-03-30|806600.0
2024-03-30 09:17:29.123456|JKTC|SUB|2024-03-30|806600.0
2024-03-30 19:42:57.123456|JKTC|SUB|2024-03-30|811600.0
2024-03-31 15:09:08.123456|JKTC|SUB|2024-03-31|807300.0
2024-03-31 10:24:01.123456|JKTC|SUB|2024-03-31|802300.0
2024-03-31 21:13:09.123456|JKTC|SUB|2024-03-31|817300.0
2024-03-31 10:34:31.123456|JKTC|SUB|2024-03-31|802300.0
2024-04-01 21:31:51.123456|JKTC|SUB|2024-04-01|742900.0
2024-04-01 10:29:58.123456|JKTC|SUB|2024-04-01|747900.0
2024-04-01 09:49:54.123456|JKTC|SUB|2024-04-01|752900.0
2024-04-01 20:00:07.123456|JKTC|SUB|2024-04-01|742900.0
2024-04-02 10:49:13.123456|JKTC|SUB|2024-04-02|732800.0
2024-04-02 16:18:03.123456|JKTC|SUB|2024-04-02|722800.0
2024-04-02 12:39:04.123456|JKTC|SUB|2024-04-02|717800.0
2024-04-02 11:55:44.123456|JKTC|SUB|2024-04-02|722800.0
2024-04-03 11:36:45.123456|JKTC|SUB|2024-04-03|685300.0
2024-04-03 21:42:12.123456|JKTC|SUB|2024-04-03|675300.0
2024-04-03 08:58:48.123456|JKTC|SUB|2024-04-03|685300.0
2024-04-03 18:17:13.123456|JKTC|SUB|2024-04-03|685300.0
2024-04-04 10:00:50.123456|JKTC|SUB|2024-04-04|723200.0
2024-04-04 16:10:49.123456|JKTC|SUB|2024-04-04|723200.0
2024-04-05 17:32:57.123456|JKTC|SUB|2024-04-05|819000.0
2024-04-05 10:48:02.123456|JKTC|SUB|2024-04-05|829000.0
2024-04-05 14:22:52.123456|JKTC|SUB|2024-04-05|814000.0
2024-04-06 11:02:09.123456|JKTC|SUB|2024-04-06|825500.0
2024-04-06 16:14:58.123456|JKTC|SUB|2024-04-06|835500.0
2024-04-07 16:28:51.123456|JKTC|SUB|2024-04-07|831900.0
2024-04-07 18:31:13.123456|JKTC|SUB|2024-04-07|836900.0
2024-04-07 19:40:14.123456|JKTC|SUB|2024-04-07|836900.0
2024-04-08 19:10:33.123456|JKTC|SUB|2024-04-08|753200.0
2024-04-08 13:10:23.123456|JKTC|SUB|2024-04-08|758200.0
2024-04-09 11:44:10.123456|JKTC|SUB|2024-04-09|808300.0
2024-04-09 12:18:04.123456|JKTC|SUB|2024-04-09|818300.0
2024-04-10 13:42:43.123456|JKTC|SUB|2024-04-10|819200.0
2024-04-10 17:24:52.123456|JKTC|SUB|2024-04-10|819200.0
2024-04-11 10:09:06.123456|JKTC|SUB|2024-04-11|834700.0
2024-04-11 19:19:54.123456|JKTC|SUB|2024-04-11|834700.0
2024-04-11 11:16:54.123456|JKTC|SUB|2024-04-11|844700.0
2024-04-11 19:04:39.123456|JKTC|SUB|2024-04-11|839700.0
2024-04-12 16:11:43.123456|JKTC|SUB|2024-04-12|908800.0
2024-04-12 15:42:32.123456|JKTC|SUB|2024-04-12|908800.0
2024-04-13 15:47:49.123456|JKTC|SUB|2024-04-13|961600.0
2024-04-13 09:49:58.123456|JKTC|SUB|2024-04-13|946600.0
2024-04-13 11:06:54.123456|JKTC|SUB|2024-04-13|956600.0
2024-04-13 20:10:18.123456|JKTC|SUB|2024-04-13|951600.0
2024-04-14 11:35:24.123456|JKTC|SUB|2024-04-14|968300.0
2024-04-14 12:49:19.123456|JKTC|SUB|2024-04-14|983300.0
2024-04-14 13:05:47.123456|JKTC|SUB|2024-04-14|973300.0
2024-04-15 16:37:41.123456|JKTC|SUB|2024-04-15|934100.0
2024-04-15 12:15:15.123456|JKTC|SUB|2024-04-15|939100.0
2024-04-15 14:05:00.123456|JKTC|SUB|2024-04-15|934100.0
2024-04-15 11:09:23.123456|JKTC|SUB|2024-04-15|934100.0
2024-04-16 21:14:08.123456|JKTC|SUB|2024-04-16|907200.0
2024-04-16 17:44:12.123456|JKTC|SUB|2024-04-16|902200.0
2024-04-16 12:58:09.123456|JKTC|SUB|2024-04-16|892200.0
2024-04-16 12:34:05.123456|JKTC|SUB|2024-04-16|907200.0
2024-04-17 19:29:13.123456|JKTC|SUB|2024-04-17|988000.0
